wavelength,spectrum,a_nw,bb_nw,Rrs,aw,bbw,a,bb
708.75,2763,7.69E-03,2.20E-02,0.001202018,7.96E-01,3.20E-04,8.04E-01,2.24E-02
708.75,2764,5.36E-03,1.78E-02,0.000950155,7.96E-01,3.20E-04,8.02E-01,1.82E-02
708.75,2765,1.06E-02,2.44E-02,0.0013673,7.96E-01,3.20E-04,8.07E-01,2.48E-02
708.75,2766,2.52E-02,4.22E-02,0.002439368,7.96E-01,3.20E-04,8.21E-01,4.26E-02
708.75,2767,2.43E-02,2.60E-02,0.001518895,7.96E-01,3.20E-04,8.21E-01,2.63E-02
708.75,2768,8.40E-03,1.32E-02,0.000741423,7.96E-01,3.20E-04,8.05E-01,1.35E-02
708.75,2769,3.80E-02,7.51E-02,0.004562176,7.96E-01,3.20E-04,8.34E-01,7.54E-02
708.75,2770,8.89E-03,1.88E-02,0.001028937,7.96E-01,3.20E-04,8.05E-01,1.91E-02
708.75,2771,1.40E-02,3.05E-02,0.001700252,7.96E-01,3.20E-04,8.10E-01,3.08E-02
708.75,2772,1.85E-02,5.14E-02,0.003018692,7.96E-01,3.20E-04,8.15E-01,5.17E-02
708.75,2773,5.38E-03,9.38E-03,0.000517015,7.96E-01,3.20E-04,8.02E-01,9.70E-03
708.75,2774,4.15E-03,1.23E-02,0.000658663,7.96E-01,3.20E-04,8.00E-01,1.26E-02
708.75,2775,4.42E-03,1.24E-02,0.000671236,7.96E-01,3.20E-04,8.01E-01,1.28E-02
708.75,2776,2.68E-03,4.06E-03,0.000243977,7.96E-01,3.20E-04,7.99E-01,4.38E-03
708.75,2777,1.03E-02,2.95E-02,0.001624415,7.96E-01,3.20E-04,8.07E-01,2.98E-02
708.75,2778,8.25E-03,2.37E-02,0.001306423,7.96E-01,3.20E-04,8.04E-01,2.40E-02
708.75,2779,1.91E-02,9.74E-02,0.006119508,7.96E-01,3.20E-04,8.15E-01,9.77E-02
708.75,2780,1.37E-02,1.99E-02,0.001108196,7.96E-01,3.20E-04,8.10E-01,2.02E-02
708.75,2781,2.69E-01,2.06E-01,0.011007952,7.96E-01,3.20E-04,1.06E+00,2.06E-01
708.75,2782,1.81E-01,1.63E-01,0.009398099,7.96E-01,3.20E-04,9.78E-01,1.64E-01
708.75,2783,5.82E-02,1.10E-01,0.006942339,7.96E-01,3.20E-04,8.54E-01,1.10E-01
708.75,2784,9.40E-03,8.28E-03,0.000464653,7.96E-01,3.20E-04,8.06E-01,8.60E-03
708.75,2785,1.64E-03,3.57E-03,0.000205668,7.96E-01,3.20E-04,7.98E-01,3.89E-03
708.75,2786,3.33E-02,9.76E-02,0.006137015,7.96E-01,3.20E-04,8.30E-01,9.79E-02
708.75,2787,6.71E-03,1.93E-02,0.001051775,7.96E-01,3.20E-04,8.03E-01,1.96E-02
708.75,2788,2.38E-01,1.07E+00,0.052186906,7.96E-01,3.20E-04,1.03E+00,1.07E+00
708.75,2789,6.91E-02,2.85E-01,0.018890896,7.96E-01,3.20E-04,8.65E-01,2.85E-01
708.75,2790,2.43E-02,5.18E-02,0.003056252,7.96E-01,3.20E-04,8.21E-01,5.21E-02
708.75,2791,1.57E-02,1.76E-02,0.000969254,7.96E-01,3.20E-04,8.12E-01,1.79E-02
708.75,2792,2.58E-03,5.56E-03,0.000322058,7.96E-01,3.20E-04,7.99E-01,5.88E-03
708.75,2793,1.79E-02,4.21E-02,0.002436901,7.96E-01,3.20E-04,8.14E-01,4.24E-02
708.75,2794,1.66E-02,2.01E-02,0.001141857,7.96E-01,3.20E-04,8.13E-01,2.04E-02
708.75,2795,7.17E-03,1.30E-02,0.000735455,7.96E-01,3.20E-04,8.03E-01,1.34E-02
708.75,2796,1.00E-02,9.41E-03,0.0005424,7.96E-01,3.20E-04,8.06E-01,9.73E-03
708.75,2797,5.24E-03,6.51E-03,0.000376401,7.96E-01,3.20E-04,8.01E-01,6.83E-03
708.75,2798,1.48E-03,3.61E-03,0.000210729,7.96E-01,3.20E-04,7.98E-01,3.93E-03
708.75,2799,5.59E-03,9.08E-03,0.000518208,7.96E-01,3.20E-04,8.02E-01,9.40E-03
708.75,2800,6.02E-03,2.30E-02,0.001247218,7.96E-01,3.20E-04,8.02E-01,2.33E-02
708.75,2801,4.51E-03,1.66E-02,0.000875511,7.96E-01,3.20E-04,8.01E-01,1.69E-02
708.75,2802,2.28E-03,8.31E-03,0.000448339,7.96E-01,3.20E-04,7.99E-01,8.63E-03
708.75,2803,3.17E-02,4.53E-02,0.002633935,7.96E-01,3.20E-04,8.28E-01,4.56E-02
708.75,2804,9.61E-02,3.27E-01,0.021124636,7.96E-01,3.20E-04,8.92E-01,3.27E-01
708.75,2805,7.40E-03,2.84E-02,0.001559798,7.96E-01,3.20E-04,8.04E-01,2.87E-02
708.75,2806,7.53E-03,8.33E-03,0.00049346,7.96E-01,3.20E-04,8.04E-01,8.65E-03
708.75,2807,6.62E-03,1.26E-02,0.000684287,7.96E-01,3.20E-04,8.03E-01,1.29E-02
708.75,2808,9.00E-03,8.64E-03,0.000503646,7.96E-01,3.20E-04,8.05E-01,8.96E-03
708.75,2809,1.64E-02,7.02E-02,0.004235909,7.96E-01,3.20E-04,8.13E-01,7.05E-02
708.75,2810,1.11E-02,3.29E-02,0.001848187,7.96E-01,3.20E-04,8.07E-01,3.32E-02
708.75,2811,3.29E-03,6.26E-03,0.000348947,7.96E-01,3.20E-04,8.00E-01,6.58E-03
708.75,2812,1.38E-02,1.20E-02,0.000686833,7.96E-01,3.20E-04,8.10E-01,1.23E-02
708.75,2813,2.48E-02,1.22E-01,0.007862254,7.96E-01,3.20E-04,8.21E-01,1.22E-01
708.75,2814,6.82E-03,1.18E-02,0.000658981,7.96E-01,3.20E-04,8.03E-01,1.21E-02
708.75,2815,8.11E-03,7.45E-03,0.000443565,7.96E-01,3.20E-04,8.04E-01,7.77E-03
708.75,2816,7.22E-02,8.90E-02,0.005407289,7.96E-01,3.20E-04,8.68E-01,8.94E-02
708.75,2817,6.36E-03,3.06E-02,0.001672798,7.96E-01,3.20E-04,8.03E-01,3.09E-02
708.75,2818,7.16E-03,1.32E-02,0.000729248,7.96E-01,3.20E-04,8.03E-01,1.35E-02
708.75,2819,3.57E-02,5.16E-02,0.003066916,7.96E-01,3.20E-04,8.32E-01,5.19E-02
708.75,2820,2.96E-03,9.75E-03,0.000525291,7.96E-01,3.20E-04,7.99E-01,1.01E-02
708.75,2821,2.25E-02,3.74E-02,0.002150581,7.96E-01,3.20E-04,8.19E-01,3.77E-02
708.75,2822,4.36E-03,1.57E-02,0.000836996,7.96E-01,3.20E-04,8.01E-01,1.60E-02
708.75,2823,1.34E-02,3.18E-02,0.001784366,7.96E-01,3.20E-04,8.10E-01,3.22E-02
708.75,2824,7.99E-03,1.50E-02,0.000834609,7.96E-01,3.20E-04,8.04E-01,1.54E-02
708.75,2825,7.36E-03,1.39E-02,0.00077039,7.96E-01,3.20E-04,8.04E-01,1.42E-02
708.75,2826,1.16E-02,1.50E-02,0.000836598,7.96E-01,3.20E-04,8.08E-01,1.53E-02
708.75,2827,2.89E-03,5.51E-03,0.000318071,7.96E-01,3.20E-04,7.99E-01,5.83E-03
708.75,2828,3.36E-02,3.81E-02,0.002224509,7.96E-01,3.20E-04,8.30E-01,3.85E-02
708.75,2829,8.17E-03,1.66E-02,0.000922621,7.96E-01,3.20E-04,8.04E-01,1.70E-02
708.75,2830,1.49E-02,2.52E-02,0.001433747,7.96E-01,3.20E-04,8.11E-01,2.55E-02
708.75,2831,1.71E-02,1.95E-02,0.001107321,7.96E-01,3.20E-04,8.13E-01,1.98E-02
708.75,2832,5.38E-03,8.82E-03,0.000501497,7.96E-01,3.20E-04,8.02E-01,9.14E-03
708.75,2833,7.39E-02,4.74E-02,0.002701257,7.96E-01,3.20E-04,8.70E-01,4.77E-02
708.75,2834,2.89E-03,1.02E-02,0.000547095,7.96E-01,3.20E-04,7.99E-01,1.05E-02
708.75,2835,1.56E-02,2.21E-02,0.001221275,7.96E-01,3.20E-04,8.12E-01,2.25E-02
708.75,2836,7.08E-03,8.84E-03,0.00052163,7.96E-01,3.20E-04,8.03E-01,9.16E-03
708.75,2837,7.40E-03,9.19E-03,0.000518288,7.96E-01,3.20E-04,8.04E-01,9.51E-03
708.75,2838,2.28E-03,5.77E-03,0.000316742,7.96E-01,3.20E-04,7.99E-01,6.09E-03
708.75,2839,3.95E-03,9.32E-03,0.000512001,7.96E-01,3.20E-04,8.00E-01,9.64E-03
708.75,2840,6.41E-02,7.25E-02,0.00433936,7.96E-01,3.20E-04,8.60E-01,7.28E-02
708.75,2841,1.29E-02,3.28E-02,0.001854553,7.96E-01,3.20E-04,8.09E-01,3.31E-02
708.75,2842,2.31E-03,2.02E-03,0.000137701,7.96E-01,3.20E-04,7.99E-01,2.34E-03
708.75,2843,7.06E-03,2.34E-02,0.001269659,7.96E-01,3.20E-04,8.03E-01,2.37E-02
708.75,2844,1.57E-03,3.30E-03,0.000194392,7.96E-01,3.20E-04,7.98E-01,3.62E-03
708.75,2845,1.25E-03,2.96E-03,0.000181413,7.96E-01,3.20E-04,7.98E-01,3.28E-03
708.75,2846,3.69E-03,6.78E-03,0.000391601,7.96E-01,3.20E-04,8.00E-01,7.10E-03
708.75,2847,1.10E-02,1.80E-02,0.001007292,7.96E-01,3.20E-04,8.07E-01,1.84E-02
708.75,2848,4.09E-03,5.97E-03,0.000348311,7.96E-01,3.20E-04,8.00E-01,6.29E-03
708.75,2849,3.09E-02,4.43E-02,0.002560087,7.96E-01,3.20E-04,8.27E-01,4.46E-02
708.75,2850,8.15E-03,1.66E-02,0.000904875,7.96E-01,3.20E-04,8.04E-01,1.69E-02
708.75,2851,1.25E-02,4.64E-02,0.00266871,7.96E-01,3.20E-04,8.09E-01,4.67E-02
708.75,2852,4.30E-03,7.78E-03,0.000445077,7.96E-01,3.20E-04,8.01E-01,8.10E-03
708.75,2853,2.03E-03,3.08E-03,0.000191638,7.96E-01,3.20E-04,7.98E-01,3.40E-03
708.75,2854,2.47E-02,2.12E-02,0.001254221,7.96E-01,3.20E-04,8.21E-01,2.15E-02
708.75,2855,3.56E-02,5.35E-02,0.003137103,7.96E-01,3.20E-04,8.32E-01,5.38E-02
708.75,2856,1.37E-02,1.80E-02,0.001008644,7.96E-01,3.20E-04,8.10E-01,1.83E-02
708.75,2857,6.77E-02,1.83E-01,0.011867388,7.96E-01,3.20E-04,8.64E-01,1.83E-01
708.75,2858,4.94E-02,1.28E-01,0.008198071,7.96E-01,3.20E-04,8.46E-01,1.28E-01
708.75,2859,4.07E-03,7.11E-03,0.000400513,7.96E-01,3.20E-04,8.00E-01,7.43E-03
708.75,2860,4.46E-02,2.04E-01,0.013618888,7.96E-01,3.20E-04,8.41E-01,2.04E-01
708.75,2861,4.81E-03,1.23E-02,0.000669087,7.96E-01,3.20E-04,8.01E-01,1.26E-02
708.75,2862,1.17E-02,2.69E-02,0.001512211,7.96E-01,3.20E-04,8.08E-01,2.72E-02
708.75,2863,1.91E-03,3.62E-03,0.00022082,7.96E-01,3.20E-04,7.98E-01,3.94E-03
708.75,2864,7.55E-03,1.20E-02,0.000660493,7.96E-01,3.20E-04,8.04E-01,1.23E-02
708.75,2865,3.52E-03,5.16E-03,0.000307551,7.96E-01,3.20E-04,8.00E-01,5.48E-03
708.75,2866,1.54E-02,2.39E-02,0.001352658,7.96E-01,3.20E-04,8.12E-01,2.42E-02
708.75,2867,9.44E-03,1.01E-02,0.000581632,7.96E-01,3.20E-04,8.06E-01,1.04E-02
708.75,2868,3.46E-02,2.91E-02,0.001713303,7.96E-01,3.20E-04,8.31E-01,2.94E-02
708.75,2869,3.86E-03,1.19E-02,0.000637654,7.96E-01,3.20E-04,8.00E-01,1.22E-02
708.75,2870,4.39E-02,1.11E-01,0.007028282,7.96E-01,3.20E-04,8.40E-01,1.11E-01
708.75,2871,4.05E-02,5.83E-02,0.003487881,7.96E-01,3.20E-04,8.37E-01,5.86E-02
708.75,2872,2.12E-03,2.87E-03,0.000184262,7.96E-01,3.20E-04,7.98E-01,3.19E-03
708.75,2873,1.05E-02,3.33E-02,0.001868877,7.96E-01,3.20E-04,8.07E-01,3.36E-02
708.75,2874,5.10E-03,1.87E-02,0.001006655,7.96E-01,3.20E-04,8.01E-01,1.90E-02
708.75,2875,5.29E-03,1.26E-02,0.000688982,7.96E-01,3.20E-04,8.02E-01,1.30E-02
708.75,2876,2.68E-02,8.63E-02,0.005358747,7.96E-01,3.20E-04,8.23E-01,8.66E-02
708.75,2877,4.25E-03,9.24E-03,0.000509296,7.96E-01,3.20E-04,8.01E-01,9.56E-03
708.75,2878,8.62E-02,3.61E-01,0.023488087,7.96E-01,3.20E-04,8.82E-01,3.61E-01
708.75,2879,5.05E-03,9.78E-03,0.000539854,7.96E-01,3.20E-04,8.01E-01,1.01E-02
708.75,2880,3.71E-03,8.72E-03,0.000475714,7.96E-01,3.20E-04,8.00E-01,9.04E-03
708.75,2881,2.76E-02,1.96E-02,0.001124032,7.96E-01,3.20E-04,8.24E-01,1.99E-02
708.75,2882,8.08E-03,1.39E-02,0.000778745,7.96E-01,3.20E-04,8.04E-01,1.42E-02
708.75,2883,7.60E-03,2.16E-02,0.001182521,7.96E-01,3.20E-04,8.04E-01,2.20E-02
708.75,2884,5.73E-03,1.06E-02,0.000593807,7.96E-01,3.20E-04,8.02E-01,1.09E-02
708.75,2885,4.16E-02,1.92E-01,0.012845395,7.96E-01,3.20E-04,8.38E-01,1.93E-01
708.75,2886,3.21E-03,4.88E-03,0.000271677,7.96E-01,3.20E-04,7.99E-01,5.20E-03
708.75,2887,9.36E-04,1.60E-03,0.000111671,7.96E-01,3.20E-04,7.97E-01,1.92E-03
708.75,2888,3.61E-03,6.09E-03,0.000352767,7.96E-01,3.20E-04,8.00E-01,6.41E-03
708.75,2889,1.76E-02,2.41E-02,0.001355761,7.96E-01,3.20E-04,8.14E-01,2.44E-02
708.75,2890,1.67E-02,1.87E-02,0.001048592,7.96E-01,3.20E-04,8.13E-01,1.90E-02
708.75,2891,4.22E-03,8.68E-03,0.000483513,7.96E-01,3.20E-04,8.00E-01,9.00E-03
708.75,2892,2.46E-03,6.98E-03,0.000383404,7.96E-01,3.20E-04,7.99E-01,7.30E-03
708.75,2893,1.22E-02,1.44E-02,0.000805324,7.96E-01,3.20E-04,8.08E-01,1.47E-02
708.75,2894,1.03E-01,4.78E-01,0.030071531,7.96E-01,3.20E-04,8.99E-01,4.79E-01
708.75,2895,4.87E-03,9.43E-03,0.00052171,7.96E-01,3.20E-04,8.01E-01,9.75E-03
708.75,2896,2.08E-02,4.38E-02,0.002525948,7.96E-01,3.20E-04,8.17E-01,4.41E-02
708.75,2897,2.89E-02,3.83E-02,0.002247745,7.96E-01,3.20E-04,8.25E-01,3.86E-02
708.75,2898,1.35E-02,4.98E-02,0.002880466,7.96E-01,3.20E-04,8.10E-01,5.01E-02
708.75,2899,3.91E-03,1.26E-02,0.000682138,7.96E-01,3.20E-04,8.00E-01,1.29E-02
708.75,2900,5.77E-03,9.14E-03,0.0005198,7.96E-01,3.20E-04,8.02E-01,9.46E-03
708.75,2901,2.86E-02,5.76E-02,0.003373289,7.96E-01,3.20E-04,8.25E-01,5.79E-02
708.75,2902,1.36E-02,1.67E-02,0.000945699,7.96E-01,3.20E-04,8.10E-01,1.70E-02
708.75,2903,9.44E-04,1.51E-03,0.00010661,7.96E-01,3.20E-04,7.97E-01,1.83E-03
708.75,2904,7.95E-03,2.96E-02,0.001639137,7.96E-01,3.20E-04,8.04E-01,2.99E-02
708.75,2905,1.75E-02,2.62E-02,0.001493987,7.96E-01,3.20E-04,8.14E-01,2.65E-02
708.75,2906,7.49E-03,1.72E-02,0.000921587,7.96E-01,3.20E-04,8.04E-01,1.75E-02
708.75,2907,2.61E-02,8.10E-02,0.004997465,7.96E-01,3.20E-04,8.22E-01,8.13E-02
708.75,2908,3.83E-02,1.68E-01,0.011136867,7.96E-01,3.20E-04,8.35E-01,1.69E-01
708.75,2909,6.24E-03,1.17E-02,0.000649909,7.96E-01,3.20E-04,8.02E-01,1.20E-02
708.75,2910,5.44E-03,8.76E-03,0.000500622,7.96E-01,3.20E-04,8.02E-01,9.08E-03
708.75,2911,1.31E-03,3.35E-03,0.000192888,7.96E-01,3.20E-04,7.98E-01,3.67E-03
708.75,2912,2.76E-02,5.09E-02,0.002987418,7.96E-01,3.20E-04,8.24E-01,5.12E-02
708.75,2913,4.00E-03,4.62E-03,0.000271383,7.96E-01,3.20E-04,8.00E-01,4.94E-03
708.75,2914,4.06E-02,4.35E-02,0.002564225,7.96E-01,3.20E-04,8.37E-01,4.38E-02
708.75,2915,3.42E-03,1.48E-02,0.000784077,7.96E-01,3.20E-04,8.00E-01,1.51E-02
708.75,2916,1.71E-02,2.26E-02,0.001280083,7.96E-01,3.20E-04,8.13E-01,2.29E-02
708.75,2917,1.25E-03,3.63E-03,0.000209981,7.96E-01,3.20E-04,7.97E-01,3.95E-03
708.75,2918,9.86E-02,4.84E-01,0.030494883,7.96E-01,3.20E-04,8.95E-01,4.84E-01
708.75,2919,1.27E-02,3.54E-02,0.001991187,7.96E-01,3.20E-04,8.09E-01,3.57E-02
708.75,2920,7.76E-03,1.82E-02,0.001007769,7.96E-01,3.20E-04,8.04E-01,1.85E-02
708.75,2921,4.86E-04,5.24E-04,5.15503E-05,7.96E-01,3.20E-04,7.97E-01,8.44E-04
708.75,2922,5.03E-03,1.15E-02,0.000622773,7.96E-01,3.20E-04,8.01E-01,1.18E-02
708.75,2923,7.38E-03,8.98E-03,0.000531657,7.96E-01,3.20E-04,8.04E-01,9.30E-03
708.75,2924,4.05E-03,6.27E-03,0.000354916,7.96E-01,3.20E-04,8.00E-01,6.59E-03
708.75,2925,4.14E-03,1.71E-02,0.000909173,7.96E-01,3.20E-04,8.00E-01,1.74E-02
708.75,2926,1.77E-02,2.85E-02,0.001612478,7.96E-01,3.20E-04,8.14E-01,2.89E-02
708.75,2927,6.83E-03,1.23E-02,0.000667018,7.96E-01,3.20E-04,8.03E-01,1.26E-02
708.75,2928,1.63E-03,2.65E-03,0.000168473,7.96E-01,3.20E-04,7.98E-01,2.97E-03
708.75,2929,2.23E-03,3.27E-03,0.000204188,7.96E-01,3.20E-04,7.98E-01,3.59E-03
708.75,2930,2.41E-02,6.33E-02,0.003794254,7.96E-01,3.20E-04,8.20E-01,6.36E-02
708.75,2931,2.87E-02,9.66E-02,0.006055846,7.96E-01,3.20E-04,8.25E-01,9.69E-02
708.75,2932,8.30E-02,1.80E-01,0.01147905,7.96E-01,3.20E-04,8.79E-01,1.80E-01
708.75,2933,3.21E-03,5.31E-03,0.000299164,7.96E-01,3.20E-04,7.99E-01,5.63E-03
708.75,2934,2.98E-02,5.52E-02,0.003295303,7.96E-01,3.20E-04,8.26E-01,5.56E-02
708.75,2935,2.04E-02,3.38E-02,0.001920125,7.96E-01,3.20E-04,8.17E-01,3.41E-02
708.75,2936,4.59E-02,4.75E-02,0.002826512,7.96E-01,3.20E-04,8.42E-01,4.79E-02
708.75,2937,6.19E-03,8.95E-03,0.000494892,7.96E-01,3.20E-04,8.02E-01,9.27E-03
708.75,2938,1.90E-03,2.29E-03,0.000152017,7.96E-01,3.20E-04,7.98E-01,2.61E-03
708.75,2939,7.47E-03,2.41E-02,0.001329501,7.96E-01,3.20E-04,8.04E-01,2.45E-02
708.75,2940,1.15E-02,2.34E-02,0.001306901,7.96E-01,3.20E-04,8.08E-01,2.37E-02
708.75,2941,6.83E-03,7.79E-03,0.000468075,7.96E-01,3.20E-04,8.03E-01,8.11E-03
708.75,2942,1.34E-02,1.52E-02,0.000846306,7.96E-01,3.20E-04,8.10E-01,1.55E-02
708.75,2943,7.56E-02,3.22E-01,0.021198643,7.96E-01,3.20E-04,8.72E-01,3.22E-01
708.75,2944,3.38E-03,1.23E-02,0.000660175,7.96E-01,3.20E-04,8.00E-01,1.26E-02
708.75,2945,2.47E-03,7.72E-03,0.000416747,7.96E-01,3.20E-04,7.99E-01,8.04E-03
708.75,2946,2.18E-02,1.97E-02,0.001123395,7.96E-01,3.20E-04,8.18E-01,2.00E-02
708.75,2947,7.35E-02,6.33E-02,0.00369319,7.96E-01,3.20E-04,8.70E-01,6.36E-02
708.75,2948,2.24E-02,4.43E-02,0.00258022,7.96E-01,3.20E-04,8.19E-01,4.46E-02
708.75,2949,2.63E-02,2.16E-02,0.001271728,7.96E-01,3.20E-04,8.23E-01,2.20E-02
708.75,2950,3.85E-02,5.74E-02,0.003334694,7.96E-01,3.20E-04,8.35E-01,5.78E-02
708.75,2951,1.66E-02,5.66E-02,0.003338514,7.96E-01,3.20E-04,8.13E-01,5.69E-02
708.75,2952,3.22E-02,1.13E-01,0.00724712,7.96E-01,3.20E-04,8.28E-01,1.13E-01
708.75,2953,2.25E-02,6.88E-02,0.004149965,7.96E-01,3.20E-04,8.19E-01,6.91E-02
708.75,2954,1.39E-03,2.54E-03,0.00015812,7.96E-01,3.20E-04,7.98E-01,2.86E-03
708.75,2955,9.01E-03,1.87E-02,0.001033871,7.96E-01,3.20E-04,8.05E-01,1.90E-02
708.75,2956,9.48E-03,1.42E-02,0.00078344,7.96E-01,3.20E-04,8.06E-01,1.45E-02
708.75,2957,1.30E-02,2.52E-02,0.001413216,7.96E-01,3.20E-04,8.09E-01,2.55E-02
708.75,2958,3.39E-03,7.57E-03,0.000426456,7.96E-01,3.20E-04,8.00E-01,7.89E-03
708.75,2959,1.55E-02,2.07E-02,0.0011413,7.96E-01,3.20E-04,8.12E-01,2.11E-02
708.75,2960,2.60E-02,7.82E-02,0.004770669,7.96E-01,3.20E-04,8.22E-01,7.85E-02
708.75,2961,1.04E-02,4.49E-02,0.002555949,7.96E-01,3.20E-04,8.07E-01,4.52E-02
708.75,2962,1.85E-02,2.41E-02,0.001347008,7.96E-01,3.20E-04,8.15E-01,2.44E-02
708.75,2963,1.12E-02,3.37E-02,0.001885827,7.96E-01,3.20E-04,8.07E-01,3.41E-02
708.75,2964,1.82E-02,3.79E-02,0.002179547,7.96E-01,3.20E-04,8.14E-01,3.83E-02
708.75,2965,4.38E-03,7.94E-03,0.000452478,7.96E-01,3.20E-04,8.01E-01,8.26E-03
708.75,2966,9.80E-03,2.00E-02,0.001110902,7.96E-01,3.20E-04,8.06E-01,2.03E-02
708.75,2967,3.78E-02,5.51E-02,0.003268485,7.96E-01,3.20E-04,8.34E-01,5.54E-02
708.75,2968,6.50E-02,2.19E-01,0.014438536,7.96E-01,3.20E-04,8.61E-01,2.19E-01
708.75,2969,2.04E-03,3.96E-03,0.000232685,7.96E-01,3.20E-04,7.98E-01,4.28E-03
708.75,2970,6.95E-03,2.24E-02,0.001219445,7.96E-01,3.20E-04,8.03E-01,2.27E-02
708.75,2971,3.14E-03,5.68E-03,0.000328098,7.96E-01,3.20E-04,7.99E-01,6.00E-03
708.75,2972,1.07E-02,1.81E-02,0.001013897,7.96E-01,3.20E-04,8.07E-01,1.84E-02
708.75,2973,5.16E-03,1.23E-02,0.000679592,7.96E-01,3.20E-04,8.01E-01,1.26E-02
708.75,2974,1.86E-02,1.61E-02,0.000923258,7.96E-01,3.20E-04,8.15E-01,1.64E-02
708.75,2975,5.96E-03,1.19E-02,0.00065357,7.96E-01,3.20E-04,8.02E-01,1.22E-02
708.75,2976,3.46E-02,9.81E-02,0.006179191,7.96E-01,3.20E-04,8.31E-01,9.84E-02
708.75,2977,3.69E-03,4.25E-03,0.00025842,7.96E-01,3.20E-04,8.00E-01,4.57E-03
708.75,2978,7.13E-03,1.06E-02,0.00060638,7.96E-01,3.20E-04,8.03E-01,1.10E-02
708.75,2979,6.51E-03,9.13E-03,0.000533328,7.96E-01,3.20E-04,8.03E-01,9.45E-03
708.75,2980,4.43E-03,9.35E-03,0.000504123,7.96E-01,3.20E-04,8.01E-01,9.67E-03
708.75,2981,1.13E-01,1.83E-01,0.011304776,7.96E-01,3.20E-04,9.10E-01,1.83E-01
708.75,2982,6.19E-03,8.19E-03,0.000459242,7.96E-01,3.20E-04,8.02E-01,8.51E-03
708.75,2983,1.15E-02,4.14E-02,0.002358278,7.96E-01,3.20E-04,8.08E-01,4.17E-02
708.75,2984,1.57E-02,4.75E-02,0.002747014,7.96E-01,3.20E-04,8.12E-01,4.78E-02
708.75,2985,1.27E-02,4.34E-02,0.002488228,7.96E-01,3.20E-04,8.09E-01,4.38E-02
708.75,2986,8.53E-04,2.39E-03,0.000147409,7.96E-01,3.20E-04,7.97E-01,2.71E-03
708.75,2987,1.45E-02,4.10E-02,0.002356528,7.96E-01,3.20E-04,8.11E-01,4.13E-02
708.75,2988,8.10E-03,3.86E-02,0.00215639,7.96E-01,3.20E-04,8.04E-01,3.89E-02
708.75,2989,3.92E-03,1.23E-02,0.000664949,7.96E-01,3.20E-04,8.00E-01,1.27E-02
708.75,2990,3.45E-02,1.45E-01,0.009569987,7.96E-01,3.20E-04,8.31E-01,1.46E-01
708.75,2991,5.47E-03,1.60E-02,0.000868509,7.96E-01,3.20E-04,8.02E-01,1.63E-02
708.75,2992,8.36E-03,3.42E-02,0.001904846,7.96E-01,3.20E-04,8.05E-01,3.46E-02
708.75,2993,3.20E-03,1.35E-02,0.000708478,7.96E-01,3.20E-04,7.99E-01,1.38E-02
708.75,2994,1.64E-03,2.03E-03,0.00012913,7.96E-01,3.20E-04,7.98E-01,2.35E-03
708.75,2995,6.40E-04,1.88E-03,0.000118117,7.96E-01,3.20E-04,7.97E-01,2.20E-03
708.75,2996,5.82E-04,1.70E-03,0.000110199,7.96E-01,3.20E-04,7.97E-01,2.02E-03
708.75,2997,2.44E-02,9.26E-02,0.005790057,7.96E-01,3.20E-04,8.21E-01,9.29E-02
708.75,2998,2.13E-02,9.44E-02,0.005918972,7.96E-01,3.20E-04,8.18E-01,9.47E-02
708.75,2999,3.44E-03,5.77E-03,0.000335769,7.96E-01,3.20E-04,8.00E-01,6.09E-03
708.75,3000,7.93E-03,1.42E-02,0.000793308,7.96E-01,3.20E-04,8.04E-01,1.45E-02
708.75,3001,2.72E-01,1.20E+00,0.055274512,7.96E-01,3.20E-04,1.07E+00,1.20E+00
708.75,3002,1.17E-02,2.55E-02,0.001408521,7.96E-01,3.20E-04,8.08E-01,2.58E-02
708.75,3003,3.58E-03,6.06E-03,0.000343456,7.96E-01,3.20E-04,8.00E-01,6.38E-03
708.75,3004,4.88E-03,1.35E-02,0.000718187,7.96E-01,3.20E-04,8.01E-01,1.38E-02
708.75,3005,5.32E-03,1.35E-02,0.000739036,7.96E-01,3.20E-04,8.02E-01,1.38E-02
708.75,3006,3.09E-02,1.08E-01,0.006849233,7.96E-01,3.20E-04,8.27E-01,1.08E-01
708.75,3007,3.41E-02,3.11E-02,0.001817231,7.96E-01,3.20E-04,8.30E-01,3.14E-02
708.75,3008,3.18E-02,8.14E-02,0.005037254,7.96E-01,3.20E-04,8.28E-01,8.17E-02
708.75,3009,4.81E-03,7.40E-03,0.000429559,7.96E-01,3.20E-04,8.01E-01,7.72E-03
708.75,3010,4.37E-02,1.55E-01,0.010220135,7.96E-01,3.20E-04,8.40E-01,1.56E-01
708.75,3011,1.89E-02,3.62E-02,0.002078564,7.96E-01,3.20E-04,8.15E-01,3.65E-02
708.75,3012,1.60E-02,3.20E-02,0.001818823,7.96E-01,3.20E-04,8.12E-01,3.23E-02
708.75,3013,1.98E-02,1.65E-02,0.000916414,7.96E-01,3.20E-04,8.16E-01,1.69E-02
708.75,3014,2.14E-02,5.54E-02,0.003259493,7.96E-01,3.20E-04,8.18E-01,5.57E-02
708.75,3015,9.06E-02,2.16E-01,0.013869558,7.96E-01,3.20E-04,8.87E-01,2.16E-01
